customer_id;invoice_date;age;gender;item Purchased;category;season;size;color
2004;27/06/2023;68;Male;Sneakers;Footwear;Spring;S;Blue
2005;28/06/2023;44;Male;Shoes;Footwear;Fall;L;Blue
2006;29/06/2023;18;Male;Sandals;Footwear;Winter;M;Cyan
2007;30/06/2023;58;Male;Scarf;Accessories;Fall;S;Pink
2008;01/07/2023;26;Male;Shirt;Clothing;Summer;M;Silver
2009;02/07/2023;57;Male;Skirt;Clothing;Spring;M;Gray
2010;03/07/2023;37;Male;Boots;Footwear;Summer;M;Indigo
2011;04/07/2023;24;Male;Sweater;Clothing;Summer;M;Maroon
2012;05/07/2023;57;Male;Sandals;Footwear;Spring;M;Beige
2013;06/07/2023;20;Male;Jeans;Clothing;Fall;L;Green
2014;07/07/2023;39;Male;Backpack;Accessories;Winter;M;Peach
2015;08/07/2023;51;Male;Skirt;Clothing;Summer;L;Black
2016;09/07/2023;57;Male;Belt;Accessories;Summer;S;Pink
2017;10/07/2023;53;Male;Shoes;Footwear;Winter;S;Violet
2018;11/07/2023;70;Male;Socks;Clothing;Winter;S;Green
2019;12/07/2023;60;Male;Backpack;Accessories;Fall;S;Gold
2020;13/07/2023;31;Male;Shirt;Clothing;Winter;S;Red
2021;14/07/2023;15;Male;Sweater;Clothing;Winter;M;Beige
2022;15/07/2023;62;Male;Handbag;Accessories;Winter;M;Green
2023;16/07/2023;59;Male;Jewelry;Accessories;Winter;S;Black
2024;17/07/2023;46;Male;Socks;Clothing;Winter;S;Teal
2025;18/07/2023;62;Male;Socks;Clothing;Fall;L;Silver
2026;19/07/2023;16;Male;Shirt;Clothing;Summer;M;Turquoise
2027;20/07/2023;37;Male;Scarf;Accessories;Winter;M;Orange
2028;21/07/2023;50;Male;Shoes;Footwear;Fall;S;Gold
2029;22/07/2023;29;Male;Shoes;Footwear;Fall;XL;Purple
2030;23/07/2023;25;Male;Scarf;Accessories;Spring;M;Pink
2031;24/07/2023;66;Male;Sunglasses;Accessories;Summer;S;Green
2032;25/07/2023;21;Male;Socks;Clothing;Spring;L;Charcoal
2033;26/07/2023;46;Male;Blouse;Clothing;Winter;M;Maroon
2034;27/07/2023;57;Male;Jeans;Clothing;Summer;L;Olive
2035;28/07/2023;61;Male;Shorts;Clothing;Spring;M;Peach
2036;29/07/2023;53;Male;T shirt;Clothing;Summer;S;Yellow
2037;30/07/2023;37;Male;Blouse;Clothing;Winter;S;Lavender
2038;31/07/2023;39;Male;Belt;Accessories;Summer;S;Green
2039;01/08/2023;53;Male;Blouse;Clothing;Spring;L;Orange
2014;02/08/2023;35;Male;T shirt;Clothing;Spring;M;Olive
2015;03/08/2023;69;Male;Jewelry;Accessories;Spring;XL;Gray
2016;04/08/2023;66;Male;Jacket;Outerwear;Winter;S;Lavender
2043;05/08/2023;19;Male;Shoes;Footwear;Spring;M;Red
2044;06/08/2023;47;Male;Gloves;Accessories;Summer;M;Charcoal
2010;07/08/2023;10;Male;Jeans;Clothing;Spring;L;Orange
2046;08/08/2023;31;Male;Jewelry;Accessories;Fall;M;Red
2047;09/08/2023;39;Male;Pants;Clothing;Winter;M;Maroon
2020;10/08/2023;58;Male;Jewelry;Accessories;Summer;M;Silver
2010;11/08/2023;10;Male;Sneakers;Footwear;Winter;XL;Pink
2050;12/08/2023;68;Male;Boots;Footwear;Fall;L;Blue
2051;13/08/2023;35;Male;Hat;Accessories;Summer;M;Teal
2052;14/08/2023;65;Male;T shirt;Clothing;Spring;L;Black
2053;15/08/2023;10;Male;Backpack;Accessories;Winter;M;Gray
2054;16/08/2023;19;Male;Sunglasses;Accessories;Spring;S;Purple
2055;17/08/2023;65;Male;Sweater;Clothing;Spring;XL;Gold
2056;18/08/2023;28;Male;Handbag;Accessories;Fall;M;Silver
2057;19/08/2023;55;Male;Backpack;Accessories;Spring;L;Blue
2058;20/08/2023;66;Male;Socks;Clothing;Spring;L;Yellow
2059;21/08/2023;29;Male;Shirt;Clothing;Winter;M;Brown
2060;22/08/2023;56;Male;Shorts;Clothing;Spring;XL;Beige
2061;23/08/2023;21;Male;Belt;Accessories;Fall;M;Blue
2062;24/08/2023;32;Male;Sweater;Clothing;Summer;S;Magenta
2063;25/08/2023;54;Male;Coat;Outerwear;Fall;L;Silver
2064;26/08/2023;61;Male;Shorts;Clothing;Fall;M;Cyan
2065;27/08/2023;31;Male;Shoes;Footwear;Summer;M;Green
2066;28/08/2023;27;Male;Sneakers;Footwear;Spring;M;Blue
2067;29/08/2023;64;Male;Sneakers;Footwear;Fall;M;Olive
2068;30/08/2023;60;Male;Pants;Clothing;Fall;XL;Beige
2069;31/08/2023;70;Male;Jewelry;Accessories;Summer;XL;Black
2070;01/09/2023;36;Male;T shirt;Clothing;Fall;M;Indigo
2071;02/09/2023;56;Male;Jewelry;Accessories;Spring;XL;Red
2072;03/09/2023;69;Male;Jacket;Outerwear;Fall;S;Yellow
2073;04/09/2023;39;Male;Backpack;Accessories;Winter;M;Beige
2074;05/09/2023;38;Male;Belt;Accessories;Winter;S;Green
2075;06/09/2023;36;Male;Scarf;Accessories;Summer;M;White
2076;07/09/2023;46;Male;Sweater;Clothing;Fall;S;Turquoise
2077;08/09/2023;59;Male;Gloves;Accessories;Fall;S;Indigo
2078;09/09/2023;64;Male;Scarf;Accessories;Fall;L;Orange
2079;10/09/2023;10;Male;Dress;Clothing;Spring;M;Blue
2080;11/09/2023;32;Male;Jeans;Clothing;Summer;L;Violet
2081;12/09/2023;29;Male;Sunglasses;Accessories;Fall;S;Gray
2082;13/09/2023;24;Male;Coat;Outerwear;Spring;S;Cyan
2083;14/09/2023;15;Male;Jeans;Clothing;Summer;M;Yellow
2084;15/09/2023;15;Male;Scarf;Accessories;Fall;L;Orange
2085;16/09/2023;32;Male;Blouse;Clothing;Summer;S;Brown
2086;17/09/2023;69;Male;Jeans;Clothing;Fall;M;Teal
2087;18/09/2023;65;Male;Dress;Clothing;Summer;L;Beige
2088;19/09/2023;54;Male;Hat;Accessories;Summer;M;Blue
2089;20/09/2023;39;Male;Sandals;Footwear;Spring;L;Orange
2090;21/09/2023;37;Male;Jacket;Outerwear;Spring;L;Gold
2091;22/09/2023;51;Male;Socks;Clothing;Winter;S;Teal
2092;23/09/2023;26;Male;Jeans;Clothing;Fall;XL;Beige
2093;24/09/2023;16;Male;Sandals;Footwear;Fall;M;Silver
2094;25/09/2023;21;Male;Dress;Clothing;Spring;M;Maroon
2095;26/09/2023;53;Male;Socks;Clothing;Spring;M;Indigo
2096;27/09/2023;36;Male;Hoodie;Clothing;Fall;M;Gray
2097;28/09/2023;21;Male;Dress;Clothing;Summer;L;Blue
2098;29/09/2023;33;Male;Sneakers;Footwear;Winter;S;Cyan
2099;30/09/2023;10;Male;T shirt;Clothing;Summer;M;White
2100;01/10/2023;31;Male;T shirt;Clothing;Summer;L;Green
2101;02/10/2023;68;Male;Sweater;Clothing;Spring;M;Silver
2102;03/10/2023;10;Male;Shirt;Clothing;Winter;M;Blue
2103;04/10/2023;23;Male;Hat;Accessories;Spring;M;Brown
2104;05/10/2023;30;Male;Pants;Clothing;Summer;S;Red
2105;06/10/2023;53;Male;Shoes;Footwear;Spring;M;Gold
2106;07/10/2023;65;Male;Gloves;Accessories;Spring;M;Silver
2107;08/10/2023;60;Male;Jewelry;Accessories;Fall;M;Gray
2108;09/10/2023;46;Male;Pants;Clothing;Winter;M;Black
2109;10/10/2023;54;Male;Hoodie;Clothing;Winter;XL;Beige
2110;11/10/2023;59;Male;Jewelry;Accessories;Fall;L;Peach
2111;12/10/2023;52;Male;Socks;Clothing;Spring;L;Cyan
2112;13/10/2023;15;Male;Sunglasses;Accessories;Spring;XL;Pink
2113;14/10/2023;43;Male;Belt;Accessories;Fall;M;Lavender
2114;15/10/2023;63;Male;Dress;Clothing;Spring;M;Brown
2115;16/10/2023;37;Male;Shirt;Clothing;Winter;M;Magenta
2116;17/10/2023;44;Male;Scarf;Accessories;Winter;M;Violet
2117;18/10/2023;67;Male;Jacket;Outerwear;Summer;M;Teal
2118;19/10/2023;27;Male;Dress;Clothing;Summer;L;Brown
2119;20/10/2023;60;Male;Socks;Clothing;Fall;M;Olive
2120;21/10/2023;58;Male;Jewelry;Accessories;Spring;M;Indigo
2121;22/10/2023;53;Male;Scarf;Accessories;Fall;S;Red
2122;23/10/2023;43;Male;Backpack;Accessories;Winter;M;Olive
2123;24/10/2023;32;Male;Jacket;Outerwear;Fall;L;Teal
2124;25/10/2023;54;Male;Coat;Outerwear;Spring;L;Cyan
2125;26/10/2023;47;Male;Skirt;Clothing;Fall;M;Teal
2126;27/10/2023;57;Male;Coat;Outerwear;Fall;M;Beige
2127;28/10/2023;63;Male;Shoes;Footwear;Winter;XL;Magenta
2128;29/10/2023;70;Male;Boots;Footwear;Spring;M;Indigo
2129;30/10/2023;62;Male;Coat;Outerwear;Fall;L;Cyan
2130;31/10/2023;14;Male;Skirt;Clothing;Fall;L;Orange
2131;01/11/2023;25;Male;Backpack;Accessories;Summer;L;Violet
2132;02/11/2023;19;Male;Shorts;Clothing;Fall;M;Red
2133;03/11/2023;25;Male;Skirt;Clothing;Fall;M;Magenta
2134;04/11/2023;21;Male;Hat;Accessories;Summer;M;Olive
2135;05/11/2023;55;Male;Sandals;Footwear;Winter;XL;Maroon
2136;06/11/2023;34;Male;Sunglasses;Accessories;Winter;S;Yellow
2137;07/11/2023;47;Male;Sunglasses;Accessories;Summer;M;Red
2138;08/11/2023;27;Male;Socks;Clothing;Winter;XL;Purple
2139;09/11/2023;67;Male;Sweater;Clothing;Fall;M;Teal
2114;10/11/2023;14;Male;Boots;Footwear;Winter;M;Red
2115;11/11/2023;53;Male;Handbag;Accessories;Fall;M;Brown
2116;12/11/2023;24;Male;Dress;Clothing;Winter;M;Peach
2143;13/11/2023;47;Male;Hat;Accessories;Winter;M;Maroon
2144;14/11/2023;53;Male;Sandals;Footwear;Fall;L;Red
2110;15/11/2023;47;Male;Shoes;Footwear;Winter;L;Orange
2146;16/11/2023;38;Male;Skirt;Clothing;Winter;S;White
2147;17/11/2023;20;Male;Sunglasses;Accessories;Summer;XL;White
2120;18/11/2023;47;Male;Skirt;Clothing;Fall;S;Charcoal
2110;19/11/2023;19;Male;T shirt;Clothing;Winter;XL;Turquoise
2150;20/11/2023;38;Male;Sandals;Footwear;Winter;L;Orange
2151;21/11/2023;57;Male;Shirt;Clothing;Spring;M;Orange
2152;22/11/2023;70;Male;Jeans;Clothing;Fall;L;Brown
2153;23/11/2023;38;Male;Shorts;Clothing;Summer;L;Magenta
2154;24/11/2023;35;Male;Shirt;Clothing;Fall;M;Violet
2155;25/11/2023;46;Male;Scarf;Accessories;Spring;M;Violet
2156;26/11/2023;32;Male;Handbag;Accessories;Fall;L;Yellow
2157;27/11/2023;38;Male;Skirt;Clothing;Winter;M;Maroon
2158;28/11/2023;15;Male;Handbag;Accessories;Winter;L;Turquoise
2159;29/11/2023;19;Male;Gloves;Accessories;Spring;XL;Olive
2160;30/11/2023;18;Male;Shirt;Clothing;Fall;M;Peach
2161;01/12/2023;10;Male;Blouse;Clothing;Winter;L;Charcoal
2162;02/12/2023;23;Male;Dress;Clothing;Summer;S;Peach
2163;03/12/2023;60;Male;Shorts;Clothing;Summer;S;Black
2164;04/12/2023;52;Male;Shoes;Footwear;Spring;L;Gray
2165;05/12/2023;16;Male;Sandals;Footwear;Winter;S;Olive
2166;06/12/2023;29;Male;Pants;Clothing;Summer;M;Turquoise
2167;07/12/2023;31;Male;Jacket;Outerwear;Spring;S;Purple
2168;08/12/2023;30;Male;Skirt;Clothing;Winter;L;Green
2169;09/12/2023;23;Male;Handbag;Accessories;Spring;M;Beige
2170;10/12/2023;31;Male;Coat;Outerwear;Fall;M;Brown
2171;11/12/2023;14;Male;Sweater;Clothing;Fall;M;Turquoise
2172;12/12/2023;39;Male;Shorts;Clothing;Summer;M;Yellow
2173;13/12/2023;28;Male;Skirt;Clothing;Fall;S;Lavender
2174;14/12/2023;23;Male;Gloves;Accessories;Summer;S;Cyan
2175;15/12/2023;16;Male;Backpack;Accessories;Spring;S;Olive
2176;16/12/2023;68;Male;Dress;Clothing;Spring;M;Silver
2177;17/12/2023;24;Male;Belt;Accessories;Winter;S;Red
2178;18/12/2023;24;Male;Gloves;Accessories;Winter;XL;Green
2179;19/12/2023;21;Male;Jewelry;Accessories;Summer;M;Gold
2180;20/12/2023;10;Male;Socks;Clothing;Fall;L;Lavender
2181;21/12/2023;15;Male;Coat;Outerwear;Summer;M;Yellow
2182;22/12/2023;22;Male;Handbag;Accessories;Fall;M;Black
2183;23/12/2023;16;Male;Blouse;Clothing;Winter;M;Maroon
2184;24/12/2023;30;Male;Shorts;Clothing;Spring;M;Maroon
2185;25/12/2023;38;Male;Shoes;Footwear;Spring;S;Gold
2186;26/12/2023;14;Male;Shorts;Clothing;Winter;M;Violet
2187;27/12/2023;55;Male;Sandals;Footwear;Winter;XL;Teal
2188;28/12/2023;37;Male;Blouse;Clothing;Spring;M;Violet
2189;29/12/2023;15;Male;Coat;Outerwear;Winter;M;Brown
2190;30/12/2023;38;Male;Blouse;Clothing;Fall;XL;Brown
2191;31/12/2023;16;Male;Belt;Accessories;Spring;S;Maroon
2192;01/01/2024;26;Male;Blouse;Clothing;Summer;S;Maroon
2193;02/01/2024;15;Male;Scarf;Accessories;Winter;L;Yellow
2194;03/01/2024;27;Male;Shirt;Clothing;Spring;L;Turquoise
2195;04/01/2024;61;Male;Socks;Clothing;Summer;M;Silver
2196;05/01/2024;58;Male;Jeans;Clothing;Fall;M;Brown
2197;06/01/2024;25;Male;Dress;Clothing;Spring;M;Gray
2198;07/01/2024;33;Male;Boots;Footwear;Summer;M;Indigo
2199;08/01/2024;57;Male;Scarf;Accessories;Summer;L;Turquoise
2200;09/01/2024;39;Male;Scarf;Accessories;Summer;M;Maroon
2201;10/01/2024;60;Male;Gloves;Accessories;Summer;L;Charcoal
2202;11/01/2024;39;Male;Pants;Clothing;Spring;L;Peach
2203;12/01/2024;16;Male;Dress;Clothing;Summer;M;Red
2204;13/01/2024;53;Male;Dress;Clothing;Winter;M;Indigo
2205;14/01/2024;20;Male;Jeans;Clothing;Winter;S;Lavender
2206;15/01/2024;46;Male;Sweater;Clothing;Fall;XL;Red
2207;16/01/2024;46;Male;Sandals;Footwear;Spring;L;Green
2208;17/01/2024;69;Male;Handbag;Accessories;Fall;M;Gray
2209;18/01/2024;28;Male;Scarf;Accessories;Summer;XL;Violet
2210;19/01/2024;16;Male;Sandals;Footwear;Summer;XL;Beige
2211;20/01/2024;30;Male;Sunglasses;Accessories;Summer;M;Orange
2212;21/01/2024;50;Male;Sweater;Clothing;Winter;L;Purple
2213;22/01/2024;59;Male;Pants;Clothing;Winter;M;Brown
2214;23/01/2024;54;Male;Hat;Accessories;Fall;M;Maroon
2215;24/01/2024;50;Male;Belt;Accessories;Fall;L;Gold
2216;25/01/2024;25;Male;Sandals;Footwear;Winter;M;Indigo
2217;26/01/2024;15;Male;Pants;Clothing;Winter;XL;Silver
2218;27/01/2024;35;Male;Jewelry;Accessories;Fall;XL;Red
2219;28/01/2024;67;Male;Sunglasses;Accessories;Winter;M;Magenta
2220;29/01/2024;33;Male;Blouse;Clothing;Fall;S;Purple
2221;30/01/2024;19;Male;Belt;Accessories;Fall;XL;Beige
2222;31/01/2024;25;Male;Shorts;Clothing;Fall;XL;White
2223;01/02/2024;32;Male;Pants;Clothing;Summer;M;Teal
2224;02/02/2024;30;Male;Sandals;Footwear;Fall;M;Gray
2225;03/02/2024;18;Male;Gloves;Accessories;Winter;L;Charcoal
2226;04/02/2024;38;Male;Belt;Accessories;Spring;S;Olive
2227;05/02/2024;22;Male;Shirt;Clothing;Spring;L;Blue
2228;06/02/2024;14;Male;Scarf;Accessories;Summer;S;Gray
2229;07/02/2024;54;Male;Gloves;Accessories;Fall;M;Green
2230;08/02/2024;70;Male;Pants;Clothing;Fall;M;Silver
2231;09/02/2024;52;Male;Sneakers;Footwear;Spring;S;Teal
2232;10/02/2024;34;Male;Jacket;Outerwear;Fall;M;Beige
2233;11/02/2024;65;Male;Shoes;Footwear;Spring;L;Lavender
2234;12/02/2024;38;Male;Blouse;Clothing;Summer;XL;Gray
2235;13/02/2024;35;Male;Boots;Footwear;Winter;S;Yellow
2236;14/02/2024;14;Male;Socks;Clothing;Spring;M;Gray
2237;15/02/2024;23;Male;T shirt;Clothing;Winter;M;Yellow
2238;16/02/2024;10;Male;Sandals;Footwear;Summer;S;Black
2239;17/02/2024;14;Male;Sneakers;Footwear;Winter;L;Beige
2214;18/02/2024;16;Male;Jewelry;Accessories;Summer;L;Indigo
2215;19/02/2024;57;Male;Sandals;Footwear;Winter;L;Green
2216;20/02/2024;18;Male;Jacket;Outerwear;Summer;M;Purple
2243;21/02/2024;18;Male;Skirt;Clothing;Spring;M;Orange
2244;22/02/2024;56;Male;Shirt;Clothing;Winter;M;Teal
2210;23/02/2024;35;Male;Shorts;Clothing;Summer;M;Gold
2246;24/02/2024;10;Male;Socks;Clothing;Fall;L;Gray
2247;25/02/2024;10;Male;Jacket;Outerwear;Fall;M;Cyan
2220;26/02/2024;34;Male;Jewelry;Accessories;Summer;L;Teal
2210;27/02/2024;63;Male;T shirt;Clothing;Winter;M;Violet
2250;28/02/2024;16;Male;Gloves;Accessories;Spring;XL;Indigo
2251;29/02/2024;15;Male;Shoes;Footwear;Summer;L;Pink
2252;01/03/2024;26;Male;Shoes;Footwear;Fall;L;Gold
2253;02/03/2024;20;Male;Shoes;Footwear;Summer;S;Maroon
2254;03/03/2024;62;Male;Hoodie;Clothing;Spring;M;Brown
2255;04/03/2024;24;Male;Belt;Accessories;Winter;M;Gold
2256;05/03/2024;20;Male;Coat;Outerwear;Spring;L;Teal
2257;06/03/2024;31;Male;Blouse;Clothing;Fall;M;Turquoise
2258;07/03/2024;15;Male;Skirt;Clothing;Fall;L;Olive
2259;08/03/2024;24;Male;T shirt;Clothing;Winter;L;Cyan
2260;09/03/2024;60;Male;Jeans;Clothing;Spring;XL;Beige
2261;10/03/2024;38;Male;Scarf;Accessories;Fall;M;Blue
2262;11/03/2024;58;Male;Backpack;Accessories;Spring;L;Gold
2263;12/03/2024;53;Male;Backpack;Accessories;Winter;M;Green
2264;13/03/2024;44;Male;Scarf;Accessories;Winter;XL;Green
2265;14/03/2024;51;Male;Hat;Accessories;Summer;M;Turquoise
2266;15/03/2024;36;Male;Coat;Outerwear;Fall;XL;Yellow
2267;16/03/2024;20;Male;Dress;Clothing;Fall;M;Yellow
2268;17/03/2024;32;Male;Gloves;Accessories;Spring;S;Blue
2269;18/03/2024;66;Male;Sweater;Clothing;Spring;L;Charcoal
2270;19/03/2024;10;Male;Skirt;Clothing;Fall;M;Yellow
2271;20/03/2024;27;Male;Blouse;Clothing;Spring;L;Purple
2272;21/03/2024;29;Male;Dress;Clothing;Summer;M;Green
2273;22/03/2024;29;Male;Jacket;Outerwear;Spring;L;Charcoal
2274;23/03/2024;55;Male;Coat;Outerwear;Winter;L;Silver
2275;24/03/2024;57;Male;Dress;Clothing;Spring;L;Turquoise
2276;25/03/2024;29;Male;Shorts;Clothing;Winter;M;Gray
2277;26/03/2024;31;Male;Jeans;Clothing;Summer;L;Red
2278;27/03/2024;25;Male;Hat;Accessories;Summer;M;Beige
2279;28/03/2024;61;Male;Gloves;Accessories;Fall;M;Maroon
2280;29/03/2024;53;Male;Sneakers;Footwear;Spring;L;Indigo
2281;30/03/2024;22;Male;Shoes;Footwear;Summer;M;Red
2282;31/03/2024;28;Male;Hoodie;Clothing;Summer;XL;Maroon
2283;01/04/2024;18;Male;Sneakers;Footwear;Fall;S;Red
2284;02/04/2024;44;Male;Handbag;Accessories;Winter;S;Black
2285;03/04/2024;32;Male;Blouse;Clothing;Fall;XL;Black
2286;04/04/2024;34;Male;Belt;Accessories;Summer;L;Pink
2287;05/04/2024;67;Male;Socks;Clothing;Spring;L;Blue
2288;06/04/2024;66;Male;Blouse;Clothing;Summer;L;Green
2289;07/04/2024;28;Male;Jewelry;Accessories;Fall;M;Orange
2290;08/04/2024;70;Male;Shorts;Clothing;Fall;M;Orange
2291;09/04/2024;37;Male;Boots;Footwear;Winter;L;Magenta
2292;10/04/2024;28;Male;Coat;Outerwear;Spring;M;Indigo
2293;11/04/2024;43;Male;T shirt;Clothing;Spring;S;Beige
2294;12/04/2024;37;Male;Sweater;Clothing;Fall;L;Green
2295;13/04/2024;54;Male;Sunglasses;Accessories;Winter;M;Red
2296;14/04/2024;50;Male;Hat;Accessories;Spring;L;Beige
2297;15/04/2024;46;Male;Gloves;Accessories;Fall;M;Green
2298;16/04/2024;60;Male;Socks;Clothing;Summer;M;Orange
2299;17/04/2024;14;Male;Handbag;Accessories;Spring;L;Cyan
2300;18/04/2024;64;Male;Coat;Outerwear;Summer;M;Violet
2301;19/04/2024;18;Male;Coat;Outerwear;Summer;XL;Lavender
2302;20/04/2024;37;Male;Pants;Clothing;Winter;L;Turquoise
2303;21/04/2024;36;Male;Belt;Accessories;Summer;L;Pink
2304;22/04/2024;51;Male;Sunglasses;Accessories;Spring;S;Beige
2305;23/04/2024;26;Male;Hoodie;Clothing;Winter;L;Silver
2306;24/04/2024;68;Male;Handbag;Accessories;Summer;M;Gold
2307;25/04/2024;27;Male;Gloves;Accessories;Winter;L;Silver
2308;26/04/2024;28;Male;Skirt;Clothing;Fall;L;Green
2309;27/04/2024;10;Male;Sunglasses;Accessories;Winter;M;Teal
2310;28/04/2024;70;Male;Dress;Clothing;Fall;S;Gold
2311;29/04/2024;30;Male;Gloves;Accessories;Spring;M;Cyan
2312;30/04/2024;27;Male;Sneakers;Footwear;Spring;L;Gold
2313;01/05/2024;19;Male;T shirt;Clothing;Summer;L;Violet
2314;02/05/2024;64;Male;Dress;Clothing;Summer;M;Black
2315;03/05/2024;16;Male;Handbag;Accessories;Winter;XL;Brown
2316;04/05/2024;69;Male;Socks;Clothing;Winter;M;Indigo
2317;05/05/2024;28;Male;Sneakers;Footwear;Winter;L;Yellow
2318;06/05/2024;47;Male;Jacket;Outerwear;Summer;M;Purple
2319;07/05/2024;69;Male;Hoodie;Clothing;Spring;L;White
2320;08/05/2024;56;Male;Sandals;Footwear;Winter;XL;Turquoise
2321;09/05/2024;28;Male;Shoes;Footwear;Spring;M;Olive
2322;10/05/2024;50;Male;Sandals;Footwear;Winter;M;Beige
2323;11/05/2024;39;Male;Coat;Outerwear;Spring;S;Lavender
2324;12/05/2024;35;Male;Gloves;Accessories;Winter;L;White
2325;13/05/2024;59;Male;Coat;Outerwear;Winter;L;Brown
2326;14/05/2024;44;Male;Boots;Footwear;Summer;M;Charcoal
2327;15/05/2024;66;Male;Skirt;Clothing;Winter;L;Maroon
2328;16/05/2024;20;Male;Skirt;Clothing;Winter;M;Red
2329;17/05/2024;10;Male;Pants;Clothing;Fall;M;Maroon
2330;18/05/2024;10;Male;Hat;Accessories;Spring;S;Teal
2331;19/05/2024;60;Male;Backpack;Accessories;Summer;L;Orange
2332;20/05/2024;61;Male;Scarf;Accessories;Spring;S;Olive
2333;21/05/2024;36;Male;Scarf;Accessories;Fall;XL;Olive
2334;22/05/2024;33;Male;Shirt;Clothing;Spring;M;Beige
2335;23/05/2024;10;Male;Boots;Footwear;Summer;L;Green
2336;24/05/2024;31;Male;Coat;Outerwear;Summer;M;Black
2337;25/05/2024;19;Male;Belt;Accessories;Winter;M;Green
2338;26/05/2024;39;Male;Boots;Footwear;Fall;S;Violet
2339;27/05/2024;66;Male;Sneakers;Footwear;Fall;S;Silver
2314;28/05/2024;25;Male;Shirt;Clothing;Spring;L;Maroon
2315;29/05/2024;63;Male;Blouse;Clothing;Summer;M;Cyan
2316;30/05/2024;56;Male;Jacket;Outerwear;Summer;L;Teal
2343;31/05/2024;20;Male;Skirt;Clothing;Fall;M;Olive
2344;01/06/2024;58;Male;Socks;Clothing;Summer;M;Red
2310;02/06/2024;34;Male;Sandals;Footwear;Fall;XL;Lavender
2346;03/06/2024;28;Male;T shirt;Clothing;Winter;S;Orange
2347;04/06/2024;22;Male;Jacket;Outerwear;Winter;L;Brown
2320;05/06/2024;37;Male;Belt;Accessories;Fall;S;Gray
2310;06/06/2024;54;Male;Shoes;Footwear;Spring;M;Orange
2350;07/06/2024;65;Male;Blouse;Clothing;Fall;M;Orange
2351;08/06/2024;57;Male;Shoes;Footwear;Winter;M;Turquoise
2352;09/06/2024;38;Male;Sweater;Clothing;Fall;S;Cyan
2353;10/06/2024;70;Male;Boots;Footwear;Fall;M;Yellow
2354;11/06/2024;56;Male;Handbag;Accessories;Fall;M;White
2355;12/06/2024;56;Male;Blouse;Clothing;Summer;M;Blue
2356;13/06/2024;22;Male;Skirt;Clothing;Winter;S;Purple
2357;14/06/2024;57;Male;Backpack;Accessories;Summer;M;Gray
2358;15/06/2024;53;Male;Shirt;Clothing;Fall;L;Cyan
2359;16/06/2024;53;Male;Sweater;Clothing;Spring;L;Pink
2360;17/06/2024;19;Male;Scarf;Accessories;Spring;S;Gold
2361;18/06/2024;10;Male;Handbag;Accessories;Fall;L;Silver
2362;19/06/2024;44;Male;Scarf;Accessories;Spring;M;Gray
2363;20/06/2024;27;Male;Jeans;Clothing;Fall;M;Brown
2364;21/06/2024;60;Male;Socks;Clothing;Winter;XL;Pink
2365;22/06/2024;62;Male;Sunglasses;Accessories;Winter;L;Maroon
2366;23/06/2024;52;Male;Sneakers;Footwear;Winter;S;Peach
2367;24/06/2024;30;Male;Shoes;Footwear;Winter;L;Brown
2368;25/06/2024;66;Male;Socks;Clothing;Winter;L;Green
2369;26/06/2024;29;Male;Sunglasses;Accessories;Summer;M;Lavender
2370;27/06/2024;24;Male;Sweater;Clothing;Winter;M;Cyan
2371;28/06/2024;51;Male;Shoes;Footwear;Spring;M;Black
2372;29/06/2024;67;Male;Socks;Clothing;Winter;M;Charcoal
2373;30/06/2024;50;Male;Boots;Footwear;Spring;XL;Silver
2374;01/07/2024;37;Male;Hoodie;Clothing;Spring;M;Gray
2375;02/07/2024;69;Male;Gloves;Accessories;Winter;L;Peach
2376;03/07/2024;60;Male;Backpack;Accessories;Fall;L;Peach
2377;04/07/2024;21;Male;Gloves;Accessories;Spring;XL;Cyan
2378;05/07/2024;44;Male;Blouse;Clothing;Fall;L;Magenta
2379;06/07/2024;26;Male;Scarf;Accessories;Summer;L;Teal
2380;07/07/2024;14;Male;Hat;Accessories;Spring;M;Peach
2381;08/07/2024;15;Male;Scarf;Accessories;Fall;M;Black
2382;09/07/2024;62;Male;Sandals;Footwear;Summer;M;Teal
2383;10/07/2024;39;Male;Sweater;Clothing;Spring;M;Turquoise
2384;11/07/2024;53;Male;Backpack;Accessories;Spring;L;Gold
2385;12/07/2024;24;Male;Blouse;Clothing;Winter;L;Green
2386;13/07/2024;15;Male;Scarf;Accessories;Fall;M;Brown
2387;14/07/2024;19;Male;Socks;Clothing;Summer;L;Blue
2388;15/07/2024;36;Male;Hat;Accessories;Summer;M;Gold
2389;16/07/2024;21;Male;Dress;Clothing;Fall;M;Peach
2390;17/07/2024;25;Female;Coat;Outerwear;Spring;M;Violet
2391;18/07/2024;65;Female;Shirt;Clothing;Winter;XL;Yellow
2392;19/07/2024;16;Female;Shirt;Clothing;Winter;M;Black
2393;20/07/2024;14;Male;Jeans;Clothing;Spring;L;Silver
2394;21/07/2024;58;Male;Socks;Clothing;Winter;M;Brown
2395;22/07/2024;14;Male;Sandals;Footwear;Fall;L;Peach
2396;23/07/2024;62;Male;Blouse;Clothing;Winter;M;Cyan
2397;24/07/2024;38;Male;Shirt;Clothing;Spring;M;Olive
2398;25/07/2024;37;Male;Sunglasses;Accessories;Fall;L;Black
2399;26/07/2024;65;Male;Jacket;Outerwear;Winter;M;Orange
