sales_id;price;discount;discount_value
5291;4171860;0.09;375467
5292;555160;0.08;44413
5293;22672740;0.04;906910
5294;101980;0.06;6119
5295;586540;0.07;41058
5296;378440;0.05;18922
5297;303720;0.1;30372
5298;1821960;0.07;127537
5299;892100;0.09;80289
5300;1232780;0.09;110950
5301;3676380;0.03;110291
5302;1969263;0.0;0
5303;268660;0.07;18806
5304;3536260;0.0;0
5305;2403020;0.1;240302
5306;1243860;0.08;99509
5307;377540;0.02;7551
5308;42282140;0.06;2536928
5309;824740;0.06;49484
5310;480980;0.05;24049
5311;644920;0.04;25797
5312;1673180;0.06;100391
5313;462120;0.04;18485
5314;3331620;0.06;199897
5315;215720;0.09;19415
5316;225620;0.02;4512
5317;554160;0.08;44333
5318;348220;0.06;20893
5319;36040;0.01;360
5320;542280;0.07;37960
5321;216220;0.09;19460
5322;173280;0.09;15595
5323;262240;0.03;7867
5324;58240;0.08;4659
5325;614740;0.04;24590
5326;3498140;0.04;139926
5327;237020;0.03;7111
5328;4111960;0.0;0
5329;4635300;0.0;0
5330;6602660;0.05;330133
5331;6658540;0.05;332927
5332;253900;0.0;0
5333;398480;0.07;27894
5334;2676240;0.04;107050
5335;484920;0.02;9698
5336;3164940;0.05;158247
5337;13860;0.01;139
5338;86580;0.09;7792
5339;399520;0.07;27966
5340;42269420;0.06;2536165
5341;7745740;0.03;232372
5342;317400;0.04;12696
5343;125080;0.02;2502
5344;2926193;0.0;0
5345;6128540;0.09;551569
5346;5682879;0.08;454630
5347;304880;0.08;24390
5348;247700;0.09;22293
5349;110760;0.02;2215
5350;28903500;0.01;289035
5351;453660;0.02;9073
5352;896140;0.1;89614
5353;34549740;0.02;690995
5354;43504020;0.03;1305121
5355;2158380;0.07;151087
5356;2282740;0.04;91310
5357;1045240;0.02;20905
5358;61900;0.1;6190
5359;573800;0.06;34428
5360;144007;0.04;5760
5361;34559240;0.04;1382370
5362;1644699;0.1;164470
5363;159280;0.03;4778
5364;246320;0.1;24632
5365;330080;0.08;26406
5366;7266060;0.09;653945
5367;2445180;0.02;48904
5368;5824030;0.09;524163
5369;163800;0.08;13104
5370;148040;0.02;2961
5371;1646260;0.0;0
5372;243460;0.01;2435
5373;4144240;0.04;165770
5374;453764;0.01;4538
5375;797720;0.08;63818
5376;131700;0.07;9219
5377;363000;0.08;29040
5378;388348;0.03;11650
5379;98460;0.01;985
5380;1315880;0.09;118429
5381;486100;0.02;9722
5382;3537938;0.0;0
5383;420120;0.08;33610
5384;48467080;0.07;3392696
5385;1527700;0.09;137493
5386;373580;0.09;33622
5387;62360;0.0;0
5388;876140;0.0;0
5389;4679280;0.1;467928
5390;1039920;0.07;72794
5391;5902876;0.0;0
5392;100380;0.08;8030
5393;11586920;0.01;115869
5394;368700;0.07;25809
5395;13275260;0.03;398258
5396;562340;0.01;5623
5397;4044360;0.09;363992
5398;702120;0.02;14042
5399;84540;0.01;845
5400;910160;0.04;36406
5401;478980;0.04;19159
5402;1632220;0.04;65289
5403;13571720;0.05;678586
5404;254320;0.1;25432
5405;5161340;0.1;516134
5406;6473600;0.08;517888
5407;2766400;0.01;27664
5408;3586480;0.01;35865
5409;50540;0.01;505
5410;256260;0.09;23063
5411;883609;0.03;26508
5412;1670220;0.0;0
5413;20340;0.02;407
5414;2544700;0.0;0
5415;3646040;0.04;145842
5416;26140400;0.07;1829828
5417;990640;0.05;49532
5418;55441960;0.07;3880937
5419;1853300;0.01;18533
5420;40420;0.0;0
5421;286200;0.01;2862
5422;86580;0.03;2597
5423;674407;0.09;60697
5424;34897500;0.06;2093850
5425;154020;0.02;3080
5426;419260;0.01;4193
5427;3992320;0.0;0
5428;633980;0.04;25359
5429;452820;0.05;22641
5430;20925080;0.02;418502
5431;599880;0.06;35993
5432;298620;0.06;17917
5433;106020;0.08;8482
5434;89280;0.03;2678
5435;627040;0.05;31352
5436;5175060;0.02;103501
5437;624520;0.08;49962
5438;1789020;0.08;143122
5439;328040;0.03;9841
5440;219740;0.05;10987
5441;35211540;0.01;352115
5442;111360;0.1;11136
5443;560900;0.1;56090
5444;962460;0.07;67372
5445;37776000;0.09;3399840
5446;777800;0.1;77780
5447;344020;0.06;20641
5448;4537820;0.02;90756
5449;4675780;0.09;420820
5450;628680;0.03;18860
5451;226660;0.07;15866
5452;1207380;0.0;0
5453;20637440;0.01;206374
5454;165860;0.08;13269
5455;647920;0.07;45354
5456;378080;0.03;11342
5457;2666380;0.01;26664
5458;13377320;0.04;535093
5459;259800;0.02;5196
5460;11928380;0.1;1192838
5461;115920;0.06;6955
5462;2837912;0.09;255412
5463;568000;0.01;5680
5464;429880;0.06;25793
5465;176480;0.01;1765
5466;9757280;0.03;292718
5467;4577284;0.05;228864
5468;35930900;0.0;0
5469;346940;0.05;17347
5470;18497480;0.0;0
5471;511300;0.0;0
5472;227960;0.1;22796
5473;4387860;0.09;394907
5474;5401560;0.06;324094
5475;337980;0.08;27038
5476;4090132;0.07;286309
5477;645640;0.05;32282
5478;8466300;0.08;677304
5479;109220;0.08;8738
5480;51680;0.04;2067
5481;3534940;0.05;176747
5482;1509840;0.0;0
5483;122040;0.0;0
5484;45780;0.08;3662
5485;25439400;0.03;763182
5486;1123320;0.07;78632
5487;4906600;0.05;245330
5488;3117885;0.02;62358
5489;514780;0.08;41182
5490;327080;0.03;9812
5491;77920;0.06;4675
5492;1956800;0.07;136976
5493;164240;0.07;11497
5494;2977320;0.0;0
5495;4401280;0.05;220064
5496;2083320;0.02;41666
5497;20142180;0.1;2014218
5498;2588080;0.05;129404
5499;4052020;0.1;405202
