item_id;order_status;order_date;order_quantity
4427;Finished;07/09/2010;13
4428;Finished;20/03/2009;30
4429;Finished;09/04/2009;30
4430;Finished;04/09/2009;50
4431;Returned;04/07/2010;5
4432;Finished;04/08/2009;1
4433;Returned;03/06/2009;23
4434;Finished;21/09/2010;7
4435;Finished;27/09/2009;42
4436;Finished;16/06/2010;13
4437;Finished;06/02/2011;27
4438;Returned;10/12/2011;45
4439;Finished;20/02/2011;31
4440;Finished;21/12/2010;29
4441;Returned;20/11/2009;46
4442;Finished;07/01/2010;44
4443;Finished;24/11/2011;49
4444;Finished;25/06/2010;7
4445;Finished;26/07/2010;15
4446;Finished;11/02/2012;2
4447;Returned;16/05/2009;18
4448;Finished;13/05/2009;34
4449;Finished;18/08/2009;23
4450;Finished;10/04/2011;13
4451;Finished;02/12/2012;2
4452;Finished;13/01/2009;3
4453;Finished;24/02/2012;42
4454;Finished;23/01/2010;11
4455;Finished;06/03/2012;24
4456;Finished;17/05/2010;47
4457;Finished;01/08/2009;30
4458;Finished;15/02/2011;39
4459;Finished;16/10/2012;17
4460;Finished;11/05/2012;6
4461;Finished;26/09/2010;48
4462;Finished;26/10/2010;8
4463;Finished;03/11/2009;39
4464;Finished;17/12/2009;13
4465;Returned;09/07/2010;36
4466;Returned;04/11/2010;35
4467;Finished;23/03/2012;12
4468;Finished;02/10/2009;27
4469;Finished;13/12/2009;25
4470;Finished;02/08/2011;6
4471;Finished;18/02/2011;50
4472;Returned;10/05/2010;33
4473;Finished;02/03/2011;46
4474;Finished;06/10/2012;3
4475;Finished;12/12/2010;15
4476;Finished;18/12/2010;42
4477;Finished;11/02/2012;50
4478;Finished;30/10/2012;28
4479;Finished;31/08/2010;37
4480;Finished;08/10/2010;31
4481;Finished;15/03/2012;32
4482;Finished;04/02/2009;2
4483;Finished;29/04/2009;32
4484;Finished;27/10/2012;20
4485;Finished;21/05/2012;21
4486;Finished;20/09/2012;8
4487;Finished;10/01/2012;25
4488;Returned;24/04/2009;1
4489;Finished;29/08/2009;5
4490;Finished;21/05/2012;25
4491;Finished;31/12/2010;2
4492;Finished;11/02/2009;7
4493;Finished;25/02/2009;22
4494;Finished;15/09/2009;31
4495;Finished;19/12/2011;10
4496;Finished;26/07/2011;3
4497;Finished;28/01/2009;1
4498;Finished;04/11/2012;3
4499;Finished;29/09/2011;40
4500;Finished;10/04/2010;43
4501;Finished;18/03/2009;10
4502;Finished;24/08/2009;2
4503;Finished;13/11/2010;39
4504;Finished;14/01/2010;9
4505;Finished;30/12/2010;45
4506;Finished;25/03/2010;33
4507;Finished;19/08/2012;35
4508;Finished;17/05/2010;30
4509;Finished;26/07/2010;33
4510;Finished;03/07/2010;35
4511;Finished;07/12/2012;26
4512;Finished;10/04/2009;7
4513;Finished;14/08/2010;32
4514;Finished;12/07/2009;41
4515;Finished;30/10/2011;33
4516;Finished;27/03/2012;37
4517;Finished;07/06/2011;5
4518;Finished;14/11/2012;48
4519;Returned;16/05/2009;17
4520;Returned;07/06/2011;46
4521;Finished;20/02/2011;39
4522;Finished;09/07/2010;18
4523;Finished;02/02/2011;24
4524;Finished;30/01/2011;9
4525;Finished;09/11/2012;25
4526;Finished;10/12/2011;23
4527;Finished;28/03/2010;4
4528;Finished;17/02/2009;2
4529;Returned;27/05/2009;33
4530;Finished;03/03/2011;44
4531;Finished;21/07/2012;4
4532;Finished;28/03/2012;31
4533;Finished;28/04/2012;37
4534;Finished;07/12/2012;2
4535;Finished;10/12/2011;20
4536;Finished;30/04/2011;4
4537;Finished;16/10/2010;33
4538;Finished;25/06/2010;32
4539;Finished;13/01/2012;30
4540;Finished;26/04/2009;20
4541;Returned;15/09/2010;46
4542;Finished;05/07/2011;6
4543;Finished;31/03/2010;25
4544;Finished;02/07/2012;20
4545;Finished;18/04/2011;4
4546;Finished;26/12/2010;4
4547;Finished;19/11/2010;12
4548;Finished;27/10/2012;31
4549;Finished;11/12/2012;29
4550;Finished;05/05/2011;6
4551;Finished;30/08/2009;27
4552;Finished;06/11/2010;8
4553;Finished;25/07/2010;17
4554;Finished;13/07/2009;13
4555;Finished;07/02/2009;30
4556;Finished;12/07/2009;31
4557;Finished;14/03/2011;32
4558;Finished;18/01/2010;4
4559;Finished;05/03/2012;44
4560;Finished;16/12/2009;25
4561;Finished;18/12/2011;48
4562;Finished;25/05/2009;48
4563;Finished;02/10/2012;21
4564;Finished;01/09/2012;28
4565;Finished;08/06/2010;23
4566;Finished;22/06/2012;48
4567;Finished;14/09/2012;17
4568;Finished;25/11/2012;46
4569;Finished;12/06/2012;41
4570;Finished;28/11/2011;4
4571;Finished;11/12/2011;25
4572;Finished;01/11/2010;37
4573;Finished;29/09/2009;2
4574;Finished;07/04/2010;29
4575;Finished;20/05/2011;44
4576;Finished;11/09/2011;16
4577;Finished;01/02/2010;50
4578;Finished;10/03/2011;45
4579;Returned;04/03/2010;20
4580;Finished;19/09/2011;12
4581;Returned;03/08/2010;22
4582;Finished;20/09/2010;41
4583;Finished;08/04/2010;23
4584;Finished;26/01/2012;5
4585;Finished;19/12/2012;25
4586;Finished;27/03/2009;34
4587;Returned;29/06/2012;37
4588;Finished;12/01/2012;12
4589;Finished;27/04/2010;16
4590;Finished;03/10/2011;50
4591;Finished;31/03/2011;9
4592;Finished;24/09/2010;46
4593;Finished;09/07/2009;1
4594;Finished;16/01/2012;24
4595;Finished;29/05/2012;41
4596;Finished;10/04/2009;20
4597;Returned;27/12/2012;22
4598;Finished;29/03/2012;29
4599;Finished;08/05/2009;2
4600;Finished;01/05/2011;13
4601;Finished;21/06/2010;24
4602;Finished;07/07/2010;44
4603;Finished;24/09/2011;41
4604;Finished;27/06/2011;26
4605;Finished;26/06/2011;10
4606;Finished;05/06/2010;5
4607;Finished;17/09/2009;11
4608;Finished;05/05/2010;41
4609;Finished;02/07/2011;20
4610;Finished;05/11/2009;13
4611;Finished;09/01/2010;49
4612;Finished;15/02/2009;30
4613;Finished;12/11/2011;46
4614;Finished;19/06/2012;18
4615;Returned;11/05/2009;35
4616;Finished;02/08/2012;18
4617;Finished;18/08/2011;10
4618;Finished;07/05/2009;2
4619;Finished;02/09/2012;14
4620;Finished;07/01/2009;34
4621;Finished;18/10/2012;12
4622;Finished;11/02/2011;10
4623;Finished;28/03/2012;3
4624;Finished;28/09/2012;29
4625;Finished;16/12/2010;8
4626;Finished;02/08/2010;7
4627;Finished;06/04/2009;40
4628;Finished;10/11/2011;43
4629;Finished;17/01/2011;6
4630;Finished;27/03/2012;11
4631;Finished;17/11/2012;6
4632;Finished;03/03/2012;21
4633;Finished;19/12/2009;15
4634;Returned;04/07/2009;37
4635;Returned;22/11/2012;12
4636;Finished;25/12/2011;45
4637;Finished;30/06/2009;21
4638;Finished;01/06/2012;43
4639;Finished;26/02/2010;43
4640;Finished;05/09/2009;21
4641;Returned;14/01/2010;13
4642;Finished;03/06/2011;1
4643;Finished;02/01/2009;4
4644;Finished;22/02/2010;1
4645;Finished;08/01/2010;33
4646;Finished;16/08/2009;39
4647;Finished;05/11/2010;31
4648;Finished;02/12/2010;12
4649;Finished;01/12/2009;26
4650;Finished;28/05/2010;38
4651;Finished;29/04/2010;34
4652;Finished;06/09/2009;7
4653;Finished;05/06/2011;9
4654;Finished;26/10/2011;47
4655;Finished;24/06/2009;49
4656;Finished;12/07/2011;11
4657;Finished;17/12/2011;33
4658;Finished;19/10/2009;10
4659;Finished;30/09/2012;39
4660;Finished;02/09/2012;50
4661;Finished;01/01/2010;43
4662;Finished;04/04/2010;29
4663;Finished;29/08/2010;12
4664;Finished;20/04/2010;1
4665;Finished;10/01/2011;22
4666;Finished;27/12/2009;36
4667;Finished;02/05/2009;43
4668;Finished;24/05/2009;32
4669;Finished;03/09/2011;49
4670;Finished;16/04/2011;39
4671;Finished;17/12/2011;44
4672;Finished;22/09/2009;20
4673;Finished;03/05/2011;24
4674;Finished;20/09/2010;23
4675;Finished;21/07/2012;43
4676;Finished;28/02/2009;18
4677;Finished;14/09/2012;32
4678;Finished;20/10/2011;11
4679;Finished;02/11/2009;14
4680;Finished;14/08/2009;46
4681;Finished;14/10/2010;10
4682;Returned;12/08/2010;7
4683;Finished;11/01/2010;12
4684;Finished;24/05/2010;50
4685;Finished;06/10/2011;7
4686;Finished;09/10/2012;40
4687;Finished;14/04/2012;4
4688;Finished;13/05/2010;25
4689;Finished;12/05/2011;35
4690;Returned;03/01/2012;2
4691;Finished;27/08/2012;14
4692;Finished;09/01/2011;40
4693;Finished;13/06/2012;40
4694;Finished;31/10/2010;25
4695;Finished;26/02/2009;9
4696;Finished;16/09/2009;8
4697;Finished;17/11/2011;38
4698;Finished;02/01/2009;16
4699;Finished;12/03/2012;34
4700;Finished;06/01/2010;35
4701;Finished;23/03/2012;31
4702;Finished;07/08/2012;27
4703;Finished;23/04/2009;5
4704;Finished;22/01/2012;5
4705;Finished;03/06/2012;22
4706;Finished;11/09/2009;21
4707;Finished;09/04/2009;39
4708;Finished;10/04/2010;40
4709;Finished;26/07/2010;45
4710;Finished;20/04/2012;32
4711;Finished;30/04/2009;34
4712;Finished;12/04/2010;11
4713;Finished;02/08/2009;15
4714;Returned;10/04/2010;7
4715;Finished;09/06/2012;24
4716;Finished;12/06/2011;13
4717;Finished;21/07/2010;21
4718;Finished;08/11/2009;23
4719;Finished;26/03/2009;7
4720;Finished;07/06/2009;1
4721;Finished;11/03/2012;39
4722;Returned;29/12/2011;8
4723;Finished;24/06/2012;47
4724;Finished;03/07/2010;1
4725;Finished;19/02/2009;33
4726;Finished;28/12/2009;18
4727;Returned;03/06/2009;50
4728;Finished;23/10/2012;5
4729;Finished;22/05/2011;49
4730;Finished;27/07/2010;4
4731;Finished;01/09/2010;38
4732;Finished;12/06/2009;38
4733;Finished;28/08/2009;16
4734;Finished;11/01/2012;19
4735;Returned;15/08/2009;30
4736;Finished;11/10/2010;46
4737;Finished;16/12/2009;15
4738;Finished;22/07/2011;25
4739;Returned;09/04/2012;47
4740;Finished;26/05/2010;43
4741;Finished;04/03/2012;14
4742;Returned;15/12/2012;18
4743;Finished;11/10/2009;46
4744;Finished;03/08/2011;48
4745;Finished;05/12/2011;13
4746;Finished;26/12/2012;43
4747;Finished;28/08/2011;17
4748;Finished;05/05/2010;48
4749;Finished;14/02/2009;8
4750;Finished;07/01/2010;21
4751;Returned;07/03/2011;36
4752;Finished;22/01/2010;1
4753;Finished;16/04/2009;37
4754;Finished;25/10/2009;42
4755;Finished;30/12/2012;6
4756;Finished;11/06/2012;1
4757;Finished;06/06/2010;41
4758;Finished;21/06/2010;34
4759;Finished;03/05/2012;46
4760;Finished;22/02/2010;47
4761;Finished;03/03/2012;42
4762;Finished;06/07/2011;31
4763;Finished;04/09/2011;16
4764;Finished;18/02/2012;11
4765;Finished;30/01/2010;1
4766;Finished;03/10/2010;18
4767;Finished;11/04/2011;49
4768;Finished;10/09/2010;22
4769;Finished;28/08/2012;16
4770;Finished;03/11/2011;13
4771;Finished;22/03/2010;36
4772;Finished;28/10/2011;2
4773;Finished;24/02/2010;36
4774;Finished;26/09/2010;26
4775;Finished;15/03/2012;21
4776;Finished;18/07/2012;33
4777;Finished;01/06/2012;28
4778;Returned;06/09/2012;23
4779;Finished;22/10/2012;43
4780;Returned;21/10/2011;14
4781;Finished;15/04/2010;50
4782;Finished;18/10/2010;37
4783;Finished;19/03/2012;16
4784;Finished;06/12/2010;27
4785;Finished;05/03/2010;16
4786;Finished;13/12/2010;29
4787;Finished;04/08/2012;39
4788;Finished;10/07/2011;24
4789;Finished;12/04/2009;8
4790;Returned;11/04/2010;18
4791;Returned;12/08/2009;49
4792;Finished;25/06/2012;4
4793;Finished;16/11/2009;6
4794;Finished;01/10/2011;16
4795;Finished;29/11/2011;13
4796;Finished;25/04/2011;30
4797;Finished;27/02/2012;43
4798;Finished;01/03/2012;1
4799;Returned;14/02/2009;34
4800;Finished;19/02/2009;37
4801;Finished;21/11/2011;6
4802;Finished;25/10/2012;39
4803;Finished;29/05/2012;50
4804;Returned;03/12/2011;34
4805;Finished;23/07/2010;10
4806;Returned;28/05/2010;48
4807;Returned;15/10/2009;34
4808;Finished;10/01/2010;33
4809;Finished;25/05/2011;33
4810;Finished;07/08/2009;13
4811;Finished;14/05/2011;24
4812;Finished;16/03/2009;20
4813;Finished;06/02/2011;12
4814;Finished;08/08/2010;41
4815;Finished;16/09/2009;26
4816;Finished;12/07/2011;38
4817;Finished;17/12/2010;17
4818;Finished;19/08/2012;3
4819;Finished;05/09/2011;3
4820;Finished;11/04/2009;44
4821;Finished;30/08/2012;46
4822;Finished;11/05/2010;5
4823;Finished;01/07/2011;11
4824;Finished;31/10/2010;38
4825;Finished;20/12/2010;27
4826;Finished;02/05/2009;24
4827;Finished;12/11/2010;15
4828;Finished;11/06/2009;23
4829;Finished;22/06/2011;46
4830;Finished;15/12/2010;14
4831;Finished;31/05/2011;26
4832;Finished;07/10/2012;44
4833;Finished;22/05/2009;15
4834;Finished;15/08/2011;44
4835;Finished;01/05/2011;31
4836;Finished;14/07/2010;20
4837;Finished;13/12/2011;13
4838;Finished;18/08/2009;7
4839;Finished;29/10/2009;31
4840;Finished;28/05/2010;30
4841;Returned;17/02/2012;20
4842;Finished;21/05/2011;12
4843;Finished;06/07/2012;40
4844;Finished;24/10/2009;3
4845;Returned;16/04/2012;10
4846;Finished;21/04/2012;7
4847;Finished;08/09/2009;38
4848;Finished;10/12/2009;10
4849;Finished;05/11/2009;42
4850;Finished;28/12/2012;2
4851;Finished;14/07/2011;22
4852;Finished;09/06/2010;10
4853;Finished;22/02/2009;40
4854;Returned;09/12/2010;47
4855;Finished;12/01/2009;12
4856;Finished;07/06/2012;2
4857;Finished;24/03/2012;25
4858;Finished;25/03/2009;27
4859;Finished;25/03/2012;35
4860;Finished;09/06/2011;21
4861;Finished;31/01/2010;36
4862;Finished;24/01/2010;38
4863;Returned;13/09/2010;21
4864;Finished;25/08/2011;34
4865;Returned;06/05/2010;9
4866;Finished;31/01/2010;36
4867;Finished;25/07/2009;9
4868;Returned;07/05/2009;27
4869;Finished;18/05/2012;42
4870;Finished;04/09/2010;21
4871;Returned;19/09/2010;29
4872;Finished;06/08/2010;24
4873;Finished;24/01/2009;24
4874;Finished;11/02/2010;36
4875;Finished;29/07/2010;33
4876;Finished;30/03/2011;41
4877;Returned;03/02/2009;36
4878;Finished;30/03/2009;35
4879;Finished;25/09/2009;41
4880;Finished;29/06/2012;46
4881;Finished;05/12/2012;12
4882;Finished;18/08/2012;42
4883;Finished;24/01/2012;48
4884;Finished;27/06/2011;17
4885;Finished;05/11/2009;5
4886;Finished;07/11/2009;6
4887;Finished;05/07/2009;28
4888;Finished;03/09/2011;8
4889;Finished;05/02/2011;48
4890;Finished;24/09/2009;9
4891;Finished;01/07/2011;34
4892;Finished;14/05/2009;35
4893;Finished;21/08/2010;14
4894;Finished;02/02/2012;23
4895;Finished;21/03/2010;18
4896;Finished;19/09/2012;26
4897;Finished;05/02/2012;29
4898;Returned;11/12/2012;41
4899;Finished;18/01/2010;3
4900;Finished;12/11/2011;21
4901;Finished;14/06/2011;31
4902;Finished;14/01/2010;46
4903;Finished;22/09/2012;25
4904;Returned;01/04/2011;29
4905;Finished;18/02/2012;37
4906;Finished;04/04/2011;24
4907;Returned;12/02/2012;48
4908;Finished;05/02/2010;14
4909;Finished;14/07/2010;34
4910;Finished;06/02/2011;11
4911;Finished;19/05/2011;1
4912;Finished;20/06/2009;40
4913;Finished;17/02/2012;14
4914;Finished;16/11/2011;17
4915;Finished;04/07/2010;8
4916;Returned;05/05/2011;4
4917;Finished;07/10/2012;23
4918;Finished;18/01/2012;45
4919;Finished;22/04/2011;43
4920;Finished;04/01/2011;35
4921;Finished;20/04/2009;13
4922;Finished;13/09/2012;31
4923;Finished;10/02/2010;2
4924;Finished;25/04/2010;39
4925;Finished;03/03/2011;40
4926;Finished;09/11/2012;19
4927;Returned;11/04/2011;41
4928;Finished;07/02/2012;6
4929;Finished;05/09/2009;33
4930;Finished;26/05/2009;37
4931;Finished;01/09/2011;24
4932;Finished;22/11/2010;11
4933;Finished;10/10/2011;4
4934;Finished;23/08/2011;29
4935;Finished;08/01/2012;41
4936;Finished;09/04/2010;12
4937;Finished;06/10/2009;32
4938;Finished;01/05/2010;18
4939;Finished;25/10/2012;40
4940;Finished;23/09/2011;8
4941;Returned;08/06/2011;24
4942;Finished;21/01/2009;4
4943;Finished;20/02/2010;21
4944;Finished;19/09/2010;33
4945;Finished;13/03/2011;10
4946;Finished;22/09/2010;26
4947;Returned;30/03/2009;41
4948;Finished;29/11/2011;24
4949;Finished;04/05/2009;35
4950;Finished;11/04/2011;44
4951;Finished;11/04/2010;9
4952;Finished;10/02/2010;3
4953;Finished;05/12/2010;1
4954;Finished;20/03/2010;35
4955;Finished;18/08/2011;44
4956;Finished;25/11/2012;17
4957;Finished;21/12/2012;17
4958;Finished;10/12/2012;29
4959;Returned;12/03/2009;39
4960;Returned;20/05/2012;34
4961;Finished;28/11/2009;27
4962;Finished;29/03/2012;23
4963;Finished;21/08/2011;33
4964;Returned;22/09/2011;23
4965;Finished;02/06/2012;28
4966;Returned;15/12/2011;39
4967;Finished;12/09/2010;1
4968;Returned;05/04/2011;35
4969;Finished;21/05/2009;20
4970;Finished;15/09/2010;39
4971;Finished;03/10/2010;48
4972;Finished;17/09/2012;28
4973;Finished;12/02/2010;47
4974;Returned;19/10/2012;12
4975;Finished;13/10/2011;25
4976;Finished;28/10/2011;49
4977;Finished;14/10/2012;47
4978;Finished;01/11/2012;45
4979;Returned;15/02/2010;31
4980;Finished;20/11/2009;3
4981;Finished;05/09/2009;39
4982;Returned;05/06/2010;39
4983;Finished;13/03/2012;29
4984;Returned;23/09/2010;24
4985;Finished;05/12/2010;39
4986;Finished;08/12/2009;27
4987;Finished;02/02/2009;38
4988;Finished;24/01/2010;28
4989;Finished;28/02/2011;9
4990;Finished;21/10/2011;25
4991;Finished;11/12/2011;38
4992;Finished;15/12/2010;35
4993;Finished;15/06/2010;29
4994;Finished;14/01/2009;29
4995;Finished;03/09/2010;7
4996;Returned;09/07/2012;36
4997;Finished;07/01/2012;7
4998;Finished;12/12/2010;8
4999;Finished;24/03/2012;50
5000;Finished;07/10/2009;3
5001;Returned;29/07/2010;31
5002;Finished;26/04/2012;36
5003;Finished;17/04/2012;42
5004;Finished;16/02/2009;15
5005;Returned;18/08/2010;14
5006;Finished;18/11/2011;29
5007;Returned;25/10/2010;31
5008;Finished;11/11/2012;41
5009;Finished;28/11/2011;1
5010;Finished;05/09/2009;43
5011;Finished;07/03/2011;38
5012;Finished;26/10/2010;38
5013;Finished;02/01/2012;38
5014;Finished;08/06/2009;35
5015;Finished;19/11/2012;22
5016;Finished;10/08/2009;32
5017;Finished;28/07/2012;39
5018;Finished;01/05/2011;22
5019;Finished;20/10/2011;3
5020;Finished;11/10/2012;45
5021;Finished;31/01/2011;28
5022;Finished;08/03/2011;41
5023;Finished;01/02/2011;14
5024;Returned;20/04/2010;9
5025;Finished;20/04/2010;49
5026;Finished;12/03/2009;15
5027;Finished;29/09/2012;4
5028;Finished;06/04/2011;16
5029;Finished;11/10/2010;28
5030;Finished;02/10/2012;42
5031;Finished;01/05/2012;16
5032;Finished;20/05/2012;32
5033;Finished;18/08/2010;21
5034;Returned;01/08/2009;26
5035;Finished;15/05/2011;38
5036;Finished;03/07/2012;48
5037;Finished;21/05/2009;46
5038;Finished;30/10/2010;8
5039;Finished;29/12/2011;32
5040;Finished;15/05/2009;48
5041;Finished;21/05/2009;40
5042;Finished;17/10/2009;23
5043;Finished;11/12/2012;10
5044;Finished;20/04/2011;25
5045;Finished;06/07/2009;23
5046;Finished;08/12/2012;5
5047;Finished;23/08/2010;38
5048;Finished;20/05/2011;16
5049;Finished;12/07/2011;30
5050;Finished;30/04/2010;17
5051;Returned;23/08/2011;45
5052;Finished;11/06/2012;7
5053;Returned;29/01/2011;12
5054;Finished;08/02/2009;47
5055;Finished;11/02/2010;8
5056;Finished;03/05/2012;9
5057;Finished;10/09/2012;47
5058;Finished;19/05/2011;34
5059;Finished;28/10/2012;38
5060;Finished;06/05/2012;46
5061;Finished;10/07/2011;37
5062;Finished;31/08/2009;32
5063;Finished;27/05/2011;20
5064;Finished;21/05/2010;50
5065;Finished;15/07/2009;49
5066;Finished;20/05/2009;34
5067;Finished;07/04/2011;36
5068;Finished;03/01/2012;49
5069;Finished;15/08/2009;17
5070;Finished;28/04/2010;42
5071;Finished;30/04/2009;43
5072;Finished;07/01/2009;46
5073;Finished;15/11/2012;37
5074;Finished;29/07/2011;31
5075;Finished;24/09/2012;41
5076;Finished;03/09/2009;49
5077;Finished;15/03/2009;6
5078;Finished;24/07/2011;16
5079;Finished;13/07/2009;34
5080;Finished;19/01/2009;41
5081;Finished;19/08/2009;29
5082;Finished;01/10/2012;38
5083;Finished;03/05/2009;27
5084;Finished;07/04/2010;13
5085;Finished;21/10/2012;35
5086;Finished;24/10/2010;19
5087;Finished;18/11/2010;12
5088;Finished;30/08/2010;41
5089;Finished;25/11/2010;47
5090;Finished;15/09/2011;28
5091;Finished;15/04/2010;31
5092;Finished;21/09/2011;29
5093;Finished;04/07/2010;40
5094;Finished;25/09/2012;26
5095;Finished;19/09/2009;6
5096;Finished;22/05/2009;50
5097;Finished;15/11/2012;3
5098;Finished;20/10/2012;18
5099;Finished;05/09/2010;26
5100;Finished;10/02/2011;48
5101;Finished;16/07/2012;23
5102;Finished;28/07/2010;1
5103;Finished;18/12/2011;14
5104;Finished;24/11/2012;45
5105;Finished;28/09/2010;15
5106;Finished;28/09/2011;40
5107;Returned;17/06/2011;40
5108;Finished;20/04/2010;17
5109;Returned;19/02/2012;50
5110;Finished;16/08/2012;23
5111;Finished;23/02/2012;32
5112;Returned;29/12/2012;45
5113;Finished;28/10/2012;50
5114;Finished;21/08/2009;33
5115;Finished;06/08/2009;46
5116;Finished;23/08/2010;26
5117;Finished;08/11/2010;43
5118;Returned;23/02/2012;48
5119;Finished;12/01/2012;2
5120;Finished;10/09/2011;3
5121;Finished;01/11/2010;38
5122;Finished;21/07/2011;29
5123;Finished;20/07/2009;30
5124;Finished;02/06/2011;26
5125;Finished;02/05/2012;3
5126;Finished;04/12/2012;35
5127;Finished;02/11/2011;46
5128;Finished;04/04/2012;49
5129;Finished;02/03/2012;50
5130;Finished;03/12/2011;17
5131;Finished;02/06/2012;19
5132;Returned;20/02/2010;30
5133;Finished;10/01/2010;40
5134;Finished;24/03/2012;7
5135;Finished;04/05/2009;39
5136;Returned;19/06/2010;21
5137;Finished;12/05/2012;8
5138;Finished;19/09/2009;30
5139;Finished;13/07/2012;48
5140;Finished;11/08/2011;30
5141;Returned;16/04/2010;47
5142;Returned;01/02/2012;27
5143;Finished;27/05/2010;47
5144;Finished;03/01/2009;29
5145;Finished;04/06/2009;13
5146;Finished;19/05/2010;46
5147;Finished;05/09/2010;47
5148;Returned;19/02/2011;15
5149;Finished;12/09/2009;48
5150;Finished;06/02/2010;27
5151;Finished;14/05/2010;41
5152;Finished;29/05/2010;20
5153;Finished;01/12/2010;5
5154;Returned;04/04/2009;47
5155;Finished;11/07/2012;9
5156;Finished;02/12/2011;31
5157;Finished;09/02/2011;50
5158;Finished;26/12/2012;38
5159;Returned;24/06/2009;37
5160;Finished;30/11/2012;3
5161;Finished;09/04/2011;29
5162;Finished;24/09/2012;34
5163;Finished;02/04/2010;3
5164;Finished;08/05/2012;16
5165;Finished;28/05/2012;22
5166;Finished;17/09/2010;19
5167;Finished;06/10/2010;33
5168;Finished;24/04/2012;13
5169;Finished;31/10/2012;44
5170;Finished;20/09/2010;37
5171;Finished;09/08/2011;17
5172;Finished;30/03/2011;42
5173;Finished;05/03/2011;23
5174;Finished;07/08/2012;44
5175;Finished;28/03/2012;43
5176;Finished;13/05/2009;43
5177;Finished;31/12/2010;26
5178;Finished;22/06/2010;4
5179;Finished;31/07/2009;5
5180;Finished;02/10/2011;40
5181;Finished;12/06/2009;12
5182;Finished;20/03/2012;42
5183;Finished;07/06/2010;19
5184;Finished;18/10/2012;39
5185;Finished;26/12/2010;5
5186;Finished;29/07/2011;13
5187;Finished;18/02/2012;4
5188;Finished;21/07/2012;10
5189;Finished;31/08/2010;40
5190;Finished;03/05/2011;47
5191;Returned;30/06/2010;26
5192;Finished;30/06/2009;42
5193;Finished;13/07/2009;47
5194;Finished;12/01/2010;15
5195;Finished;21/09/2010;21
5196;Returned;16/08/2012;26
5197;Returned;22/12/2009;7
5198;Finished;20/07/2009;26
5199;Finished;29/08/2012;32
5200;Finished;29/04/2012;1
5201;Returned;05/08/2011;22
5202;Finished;14/03/2010;24
5203;Finished;20/05/2012;1
5204;Finished;24/10/2009;25
5205;Finished;30/05/2012;43
5206;Finished;22/02/2009;50
5207;Finished;04/05/2012;5
5208;Finished;27/03/2009;7
5209;Finished;15/06/2009;35
5210;Finished;16/04/2011;19
5211;Finished;27/05/2012;37
5212;Finished;21/11/2011;33
5213;Returned;09/08/2012;30
5214;Finished;08/07/2011;17
5215;Finished;07/05/2011;16
5216;Finished;23/01/2010;47
5217;Returned;22/08/2012;43
5218;Finished;21/08/2010;31
5219;Finished;16/08/2009;17
5220;Finished;18/12/2009;15
5221;Finished;13/10/2012;43
5222;Finished;27/02/2012;36
5223;Finished;16/07/2011;2
5224;Finished;31/08/2010;37
5225;Returned;27/11/2011;3
5226;Finished;26/01/2011;19
5227;Finished;15/04/2011;4
5228;Finished;11/04/2010;8
5229;Finished;08/10/2011;35
5230;Returned;26/08/2011;35
5231;Returned;24/02/2011;7
5232;Finished;04/01/2012;48
5233;Finished;16/11/2009;3
5234;Finished;14/10/2012;10
5235;Finished;11/08/2009;3
5236;Finished;26/09/2011;22
5237;Finished;28/12/2009;9
5238;Finished;09/04/2009;46
5239;Finished;07/03/2012;25
5240;Returned;18/12/2009;30
5241;Finished;18/04/2012;7
5242;Finished;26/04/2010;43
5243;Finished;21/08/2009;14
5244;Finished;17/12/2010;50
5245;Finished;02/06/2012;33
5246;Finished;12/02/2012;43
5247;Finished;21/02/2011;7
5248;Finished;02/10/2010;23
5249;Finished;19/02/2012;12
5250;Finished;21/12/2012;7
5251;Finished;21/12/2011;14
5252;Finished;21/07/2011;36
5253;Finished;01/06/2009;6
5254;Finished;01/05/2009;33
5255;Finished;05/04/2012;24
5256;Finished;15/10/2009;35
5257;Finished;19/06/2011;27
5258;Finished;21/08/2009;40
5259;Returned;28/09/2009;24
5260;Returned;03/01/2009;12
5261;Finished;23/05/2009;40
5262;Returned;10/02/2012;14
5263;Returned;09/04/2011;1
5264;Finished;03/01/2009;4
5265;Finished;22/02/2011;2
5266;Finished;06/06/2010;30
5267;Finished;27/02/2009;16
5268;Finished;08/02/2011;42
5269;Finished;25/07/2011;29
5270;Finished;24/03/2012;8
5271;Finished;30/12/2011;29
5272;Returned;28/01/2009;36
5273;Returned;15/05/2009;30
5274;Finished;05/03/2011;49
5275;Finished;30/09/2009;47
5276;Finished;19/08/2009;19
5277;Finished;12/07/2009;34
5278;Finished;18/12/2012;25
5279;Finished;30/10/2010;43
5280;Finished;15/12/2010;10
5281;Finished;15/09/2011;34
5282;Finished;05/01/2011;5
5283;Finished;29/06/2009;24
5284;Finished;06/06/2011;18
5285;Finished;30/10/2009;25
5286;Finished;04/06/2010;4
5287;Finished;30/05/2012;31
5288;Finished;10/04/2012;8
5289;Returned;28/08/2012;24
5290;Returned;10/07/2012;41
5291;Returned;02/07/2011;14
5292;Finished;09/12/2012;39
5293;Finished;21/01/2009;33
5294;Finished;02/03/2011;19
5295;Finished;02/11/2011;21
5296;Finished;07/02/2010;42
5297;Finished;24/07/2010;21
5298;Finished;03/08/2011;10
5299;Finished;20/08/2012;3
